text,labels,fuel_type,year
"De Caltex heeft gisteren bekend gemaakt , dat men zekerheid had gekregen over de aanwezigheid van aardgas op Ameland en dat de bron bij de boorput ten noordwesten van Nes gesloten zou zijn . Op Ameland meent men , dat deze berichten voorbarig zijn en dat het nog niet zo is , dat de bron gesloten is er werd gisteren nog steeds met cementbrij gewerkt voor het opwekken van tegendruk . Bovendien zou het nog niet eens zeker zijn , dat het aardgas is dat is aangeboord het zou ook olie en zelfs ook water kunnen zijn . De abnormaal hoge druk echter doet vermoeden , dat het inderdaad gas is . Volgens ingewijden kan het nog wel een of twee dagen duren voor men zekerheid heeft .",1,gas,1960s
"de aardgasvoorraden voor zover zij thans bekend zijn en de ontginning voorpen omrn is , en op grond van de te verwachten invoer van gas uit derde landen ia te voorzien , dat de landen van de gemeenschap over een tiental laren ver ten minste 70 miljard kubieke nieter aardgas per jaar zullen kunnen beschikken , wat ongeveer 85 miljoen ton steenkool vertegenwoordigt . Aangenomen , dat deze hoeveelheid van 1973 af beschikbaar zal zijn , zou het aardgas in die periode ten minste tien procent van de totale behoefte aan primaire nergie van de gemeenschap dekken .",2,gas,1960s
"Burgemeester G. van Hofwegen in De Lier zei ons gisteravond Ik weet van niets . Men hoeft my natuurlyk niet in te lichten , maar ik neem aan dat dit wel zou zyn gebeurd als er werkelijk sprake is van een zo groot veld . Er wordt hier in de buurt sinds jaar en dag olie gewonnen en aardgas ook . Dat wordt getransporteerd naar een kompressiestation en vandaar als industriegas naar Pernis .",1,gas,1960s
"Er wordt gesproken ovef. prijs van 33 cent per ku ZA meter aardgas ( dat eea twéChe fl hogere calorische waarde A dan stadsgas ) . Zij , die . overgaan tot ruimteverwai êl met gas en zeer grote he pe1 heden gebruiken , zouden kunnen krijgen voor rond lo per kubieke meter.",1,gas,1960s
"Aandeel olie en aardgas zal stijgen tot 33 en 3pCt , ( Van onze redacteur in Brussel ) , BRUSSEL , 21 juni . Steenkool zal dit jaar voor het eerst minder dan de helft van het totale energieverbruik in de landen van de Europese Gemeenschap voor Kolen en Staal dekken . Althans volgens raming van de experts uit Luxemburg , opgesteld in samenwerking met deskundigen van de Euromarkt en van Euratom over de energievoorziening en het energieverbruik in 1962 , dat donderdag werd gepubliceerd . Het aandeel van het zwarte goud in het verbruik van primaire energie , dat nog slechts enkele jaren geleden 75 % bedroeg , was vorig jaar tot precies de helft gedaald . Het zal volgens de berekeningen van de deskundigen dit jaar niet meer dan 47J % bedragen . Naarmate het verbruik van steenkool daalt , stijgt dat van aardolie en aardgas . Voor aardolie waren de percentages over 1960 en 1961 respectievelijk 27,9 en 30,9 en is dat voor het lopende jaar op 33,6 gesteld . Voor aardgas zijn de cijfers respectievelijk 2.9 , 3,1 en 3,3 . De andere bronnen van primaire energie , bruinkool en waterkracht bleven vrijwel constant . De daling in het kolenverbruik zal waarschijnlijk even groot zijn als vorig jaar , namelijk 1,7 / hetgeen overeenkomt met 4,3 miljoen ton . Het aanbod van kolen zal eveneens dalen , maar in geringere mate . , Men staat zo concludeert het rapport , in de Europese kolenmijnindustrie voor twee paradoxen . De eerste betreft het naast elkaar bestaan van een produktieoverschot en een gebrek aan arbeidskrachten , vooral aan ondergronders . De tweede is de concentratie van de overschotten in het land , waarvan de mijnbekkens algemeen tot de beste van de gemeenschap worden gerekend , namelijk in Duitsland . , Men zou geneigd zijn de huidige pogingen tot aanwerving vüfi mijnwerkers in de meeste bekkens als averechts te beschouwen . Het gedrag van de ondernemingen wordt echter begrijpelijk , indien men weet , dat het gebrek aan kompels slechts betrekking heeft op een bepaalde I categorie van ondergronders , namelijk die van arbeiders aan het kolenfront en het is juist de door hen verrichte arbeid , die een grote invloed heeft op de globale kostprijs van de onderneming .",1,gas,1960s
"Amsterdam - Na twee jM voorbereiding en onderhandeling heeft Shell samen met de JaPM maatschappij Mitsubishi Shoji KaüB een voorlopige overeenkomst gefl ten met Tokyo Electric- Tokyo fl ans Osaka Gas voor de levering M een periode van 20 jaar van tenmM ste 65 miljoen ton vloeibaar aardH uit Brunei , aldus een mededeling VH de Shell . Het contractj dat een waaij vertegenwoordigt van circa 5.7 jard gulden ( Ned . ) en in zijn sojÊË het grootste is dat ooit ter v/eiU werd afgesloten , voorziet in I levering van aardgas in vloeib M vorm , dat vanuit Brunei met specijB ontworpen tankers naar de baai Tokio zal worden getransporteerd . I Voor Shell Brunei betekent overeenkomst , die nog de goedkB ring van de regeringen van Japan I Brunei moet krijgen , het begin vanB afzet van de produktie , die zij v B de kust van Brunei heeft aangebooB Verwacht wordt dat er nog tOW contracten met Japanse maatschB pijen voor de levering van aardgas Brunei zullen kunnen worden aflB sloten . I De hoeveelheden vloeibaar gas , m Tokyo Electrin , Tokyo Gas en OssB Gas jaarlijks gaan afnemen , zulJB oplopen tot ongeveer vier miljoM ton . Verwacht wordt dat de aflej ring van het gas in de winterpertóB van 1972-1973 zal beginnen . SbB Brunei zal het aardgas produceren m gasvelden voor de kust en het vl pijpleidingen aan land brengen I een punt tussen Seria en LU0V waar ook de installatie zal woröfl gebouwd , waarin het gas vloeiWl wordt gemaakt . I Het geproduceerde gas wordt fl kocht door een gezamenlijke ondj neming van SheU en Mitsubisjl waarin de regering van Brunei nog participeren . I Voor het vloeibaar maken van Ijl gas wordt gebruik gemaakt van % proces dat ontwikkeld is door Products and Chemical IncorporaW De gehele reeks van voorziening ( de aardgasproduktie , het vloeib maken , laden en verschepen van B gas ) is gericht op een afleveringscap citeit in Japan van meer dan milj oen ku bieke me ter per dag . t De totale kapitaalsinvestering v de levensduur van het contract wo geschat op Nf . 1,8 miljard . constructie van de installatie die v units met elk een capaciteit van e miljoen ton vloeibaar gas per jaaï 2 omvatten , zal worden uitgevod onder toezicht van Shell . Inmiddels zijn offertes opgevraai bij twee groepen van contractors Japan Gasoline die met Procon i Chiyoda die met Bechtel san werkt . Het vloeibare gas zal in Jap worden verkocht door een gezang lijke Shell-Mitssubishi dochterma schappij , Cold Gas Trading Ltd. , ook de tankvloot zal charteren.",1,gas,1960s
"Wie zegt , dat de bronnen in Groningen over veertig jaar zullen zijn uitgeput ? Wie zegt , dat een ruime toepassing van de atoomenergie pas aan het eind van deze eeuw ingang zal vinden ? Het lijkt prematuur , als vaststaand aan te nemen dat de aardgasvoorraad in veertig jaar zal worden uitgeput , aldus de spreker , en toch heeft men daaruit zonder meer gekonkludeerd , dat de oppervlakkig becijferde winsten binnen deze periode zouden binnenvloeien . Het aardgas zal echter moeten konkurreren met andere energiebronnen en voor wat betreft de afzet zyn er derhalve te veel onzekerheden om nu al met enige nauwkeurigheid te kunnen voorspellen wanneer het Gronings aardgas-voorkomen zal zijn uitgeput . De veronderstelling , dat het aardgas bij de verbruikers praktisch niets kost , heeft geleid tot de gedachte , dat het tegen extreem lage prijzen kan worden verkocht . De heer Zoetmulder acht deze veronderstelling onjuist , maar afgezien daarvan waarschuwde hij tegen een dergelijk beleid . Verkoop tegen afbraakprijzen zou leiden tot wanorde op de energiemarkt ( die in Nederland goedkoper is dan waar ook in Europa ) , tot een zeer eenzijdige energievoorziening en tot ernstige konsekwenties voor de Nederlandse betalingsbalans , omdat het praktisch onmogelijk is in het buitenland hogere prijzen te vragen dan binnen de grenzen.",0,gas,1960s
"den ! klaagt eatn 73-jarige dame . Je kunt het niet optillen want de slang geeft geen speling . En de jonge vrouw van een arts zegt Als je plop hoort en je denkt dat het gas al brandt , dan is dat vaak helemaal niet zo . En als je ook maar iets morst , melk of zo , dan zit de boel verstopt en krijg je het niet direct meer aan . DE echtgenote van een vertegenwoordiger blijkt er neutraal tegenover te staan . Of het goedkoper is ? Dat zou ik zo nog niet weten . En bezwaren ? Ach , het is een kwestie van wennen . Het lijkt me wel dat het gas wat heter is . Zelfs in een vuurvast schaaltje en óp een onderzettertje brandt het eten nog wel eens aan . Erg ingenomen blijkt tenslotte de vrouw van een boekhouder te zijn Ik bak veel , heel veel , zegt ze , en met dit aardgas kan ik mijn tijd beter indelen . Ik weet nu precies",2,gas,1960s
"De olie heeft een geweldig researchapparaat voor de ontwikkeling van allerlei stoffen uit het ruwe produkt men zet daar nevenindustrieën op , die volkomen nieuwe stoffen aan dt markt brengen . De Staatsmyien hebben een enorme chemische industre opgebouwd , die de verliezen van de kolenwinning meer dan goed maakt . De mogelükheden van het aardgas zijn wel bekend in de vakliteratuur vindt men lange lusten met de stoffen , die er uit gemaakt kunnen worden . Maar dat is slechts de helft van het werk de afzef is de andere zyde . Er moet met het aardgas meer gedaan kunnen worden , dan men op het ogenblik in die pessimistische beschouwingen wil toegeven . De moeilükheid is evenwel , dat het gas naar de Gasunie gaat en dat daarin de kolen voor veertig procent en de olie voor vyftig procent zyn vertegenwoordigd .",2,gas,1960s
"Om de kolen uit de mijnen bij de verbruiker te brengen moet men nu nog een prijs betalen die meer dan tien keer zo hoog is als de kosten voor olie en aardgas Maar dat is geen reden om de aanwezige rijke kolenlagen te verbeten . Wat de olie en het aardgas voo.-al zo goedkoop mankt is de vluggere en minder kostbare transport . Juist door de steeds groter wordende tankers , en de aanJcg van pijpleidingen is ie energiemarkt vrij onverwacht overspoeld met olie . Uiteraard hebben ook -ie maatregelen van de olielanden , die zo vlug en.zö veel mogelijk van hun bodemrijkdom willen verkopen om de groei vay hun economie te versnellen , hiertoe bijgedragen . De kolenmijnen ln West-Duitsland houden zich nu bezig met de vraag op welke wijze zij deontginnings- en tranportkosten kunnen terugbrengen . Voor de oorlog werkte men al aan een procédé uit de kolen een vloeibare brandstof te winnen . De Hitlertijd maakte een einde aan de proefnemingen . De Verenigde Staten en Frankrijk gebruiken Intussen al vloeibare steenkool en ook in Duitsland hoopt men een rendabele methode te ontwikkelen . De Amerikanen en Fransen gebruiken het produkt al voor brandstof in straalvliegtuigen . 1",2,oil,1960s
"kolen willen de centrales niet. Olie is ten slotte een produkt dat grotendeels van overzee moet worden aangevoerd , zodat zich stagnaties kunnen . voordoen . Men wil , om de stroomvoorziening altijd - veilig te kunnen stellen , de beschikking houden over een zekere hoeveelheid kolen . Maar met de aanpak van Economische Zaken zijn de centrales allerminst gelukkig.- .. Dat de olieprijs nog verder omlaag zal gaan , is niet te verwachten , dat de kolenprijzen . verder op zullen lopen , is veel waarschijnlijker en dat de centrales nog meer kolen zullen moeten afnemen , is wel zeker . - -. MMttAlW Kort voor zijn heengaan had minister Andriessen al aangekondigd , dat de centrales de komende jaren moeten rekenen op levering van zeker 2,5 miljoen ton Nederlandse kolen . . I . De cokesproduktie van de Maurits wordt gestaakt en daardoor komen nog meer industriekolen beschikbaar waar geen grote afnemers voor te vinden zijn . De centrales zijn wel grote afnemers , en bovendien kan de - minister ze afdoende onder druk zetten door geen invoer- , vergunningen af te geven voor Engelse en Amerikaanse kolen . Ook Hoogovens komt . voor een , dergelijke i procedure in aanmer king , maar daar is het nadeel aan . verbonden , dat . hoge kolenprijzen , direct een nadelige invloed hebf ben op de staalprijs. Elektriciteit is het meest massale massa-artikel 1 dat men zich kan denken en daarbij is de druk op de prijs niet zo voelbaar . Het is een logisch betoog , maar de centrales zijn er.niet door gecharmeerd . Hun standpunt is Wij willen de Nederlandse mijnen best helpen . Wij zijn zeker wel gevoelig voor het argument , dat de Limburgse mijnen uit de moeilijkheden geholpen moeten worden , omdat met het bestaan van de mijnen de hele economie van Zuid-Limburg is gemsWssmmÊBmS- ..... 1",1,oil,1960s
"de ballpoint waarmee ik deze woorden neerschrflf , U n y a quuri pas . In figuurlijke zin dan alleen , want voordat aan de vloeibare delfstof die olie heet . het materiaal ls onttrokken dat geschikt ls als grondstof voor kunstmatig garen of voor verwerking In de rijkgeschakeerde plastic-industrie , hebben vele ingewikkelde processen aan de vorm van zo n voorlopig eindprodukt bijgedragen . Maar al die technieken leveren nauwelijks problemen meer op . Fysicus en chemicus samen zijn dermate diep in de weelderige wereld der koolwaterstoffen doorgedrongen , dat In feite het merendeel der gegevens al In hun handen is gevallen . Het gaat er nog slechts om het aantal combinaties van de C- en de H-atomen uit te breiden , of ze met andere stoffen te verbinden , in principe een oneindig . perspectief , naar believen door de fantasie op te vullen . Een moderne aardolieraffinaderij als die van de Shell In Pernis , overdag een woestijn van kille techniek , s . avonds . door haar . illuminatie een . gigantische.maar vrijwel geruchtloze kermis , -heeft nu een range , van bijna-1200 produkten , alle op de een of andere manier veroverd op de drabbige vloeistof die miljoenen jaren geleden ergens diep onder het aardoppervlak aanzien kreeg uit de organische resten van afgestorven plankton en ander gedierte . Geheim na geheim , mogelijkheid na mogelijkheid heeft de petroleum aan . wetenschappelijke vorsers moeten uitleveren , nadat tientallen Jaren lang alleen de lampoli of kerosine als bruikbaar destillaat ls beschouwd . De rest , heel die kostelijke voorraad aan onvermoede kansen , zowat negentig procent van het totaal gewonnen produkt uitmakend , moest als afval ln brand worden gestoken . , Het ls wonderlijk /te bedenken , dat pas in onze eigen twintigste eeuw ten volle profijt wordt getrokken , van een stof die de natuur zeventig tot honderd miljoen jaar eerder ln de Ingewanden der aarde bereidde fossiele energie , gevormd onder onvoorstelbaar hoge druk en overigens onder omstandigheden waarbij de meest vermetele verbeelding ons in de steek laat . Wat Nederland betreft neemt men aan , dat de oliehoudende lagen , zowel in oost als ln west , zich hebben ontwikkeld gedurende het zogenaamde Onder-Krijt , toen van heel ons land nog geen vierkante meter boven water stak . Voorzover Europa uit een vaste substantie bestand , leefden daar de dinosauriërs , norme reptielen in tal van variaties . En waar olie wordt gevonden , moet eens de zee hebben gestroomd , dat staat in elk geval vast . , Sporen van deze bruine vloeistof , rflke erfenis uit een onbekend verleden , waren , vóór Drake in 1859",2,oil,1960s
"Naar aanleiding van de brief van de Algemene Bedrijfsgroepen Centrale aan de oliemaatschappijen in Nederland werd vernomen , dat door de ABC nog geen bijzondere maatregelen zijn getroffen en tot nu toe geen instructies aan de leden zijn verstrekt . De bond zal maatregelen overwegen wanneer de oliemaatschappijen zich niet aan het in de brief gedane verzoek houden . , Van de zijde van de Shell-Nederland werd ons meegedeeld dat de Belgische staking voor de maatschappij geen bijzondere gevolgen heeft . De Shell heeft volgens een van haar woordvoerders in Den Haag geen extra hoeveelheden benzine en petroleum naar België gezonden en zou ook niet het voornemen hebben dit te doen . Toch mag men aannemen dat de Shell zich niet zonder meer neerlegt bij een vermindering van haar afzet . Uit de mededelingen van haar woordvoerder bleek duidelijk , dat de pompstations in de Nederlandse grensplaatsen van extra hoeveelheden benzine zullen worden voorzien om Belgische automobilisten , die in Nederland komen tanken , te kunnen helpen . De .Shell zet ook de leveranties aan haar Belgische depots vanuit Nederland voort . Olie uit Pernis wordt met tankers en lichters naar Antwerpen gebracht en naar andere plaatsen in België waar Shell haar depots heeft . De Shell-woordvoerder deelde mee , dat het grootste deel van de in België verkochte Shell-producten vanuit andere landen wordt ingevoerd , omdat de enige raffinaderij van Shell in Brussel slechts een kleine capaciteit heeft . Terwijl Shell dus tracht haar leveranties aan België voort te zetten moet men toegeven dat de eerste afzetmoeilijkheden reeds snel kunnen komen . De depots raken namelijk overvol , doordat het distributie-apparaat is lamgelegd en de afnemers in België dus niet kunnen worden bevoorraad . Van Shell-zijde werd de verzekering gegeven , dat de distributie van haar producten onder de Belgische afnemers niet vanuit Nederland zou v/orden georganiseerd .",0,oil,1960s
"Met betrekking tot de winningsvergunning zal bepaald moeten worden dat . indien in een vergunningsgebied een delf stof voorkomen is aangetroffen , dat zich voortzet in het vergunningsgebied van een ander , de minister de vergunninghouders kan verplichten tot gemeenschappelijke winning van die delfstoffen over te gaan . , Over een eventuele staatsdeelneming merkt de minister onder meer op , dat aan de exploratie op een beperkt gebied als het Nederlandse continentaal plat risico s verbonden zijn , die de oliemaatschappijen kunnen dragen doordat zij hun activiteiten ook over andere gebieden in de wereld spreiden . De staat mist echter bij deelneming in de exploratie en eventuele exploitatie op het Nederlandse continentaal plat die noodzakei lyke compensatiemogelijkheid . Een eventueel staatsbedrijf zou dus ook in andere gebieden moeten exploreren , waarmede zeer aanzienlijke investeringen gemoeid zijn . Bovendien beschikt de overheid niet over de noodzakelijke kennis en ervaring . Verder zijn aan de exploratie op zee veel hogere kosten verbonden dan aan die te land . mede door de grotere risico s van technische aard Waar de Nederlandse overheid zich in het verleden steeds heeft gedistancieerd van deelneming in de exploratie te land zou het niet verantwoord zijn te achten , deel te nemen in exploratie ter zee , Het kernprobleem bij het coueessiebeleid ligt volgens de minister niet in staatsdeelneming of niet-staatsdeelneming , maar bij de vraag hoe eensdeels de opsporings- en winningsactiviteiten kunnen worden bevorderd en hoe tegelijkertijd kan worden bevorderd dat de gemeenschap zo veel mogelijk kan delen in de opbrengst . Met voorbeelden uit Italië en Frankrijk toonde hij aan , dat staatsdeelneming wel eens onvoordelig voor de staat kan blijken te zijn wanneer men alle factoren in aanmerking neemt .",2,oil,1960s
"Opmerkelijk is ook de voortdurende politieke steun die de Syrische regering van de Irakese bevolking voor de regering in Bagdad vraagt . Tot voor zeer kort was daarvan geen sprake en was er haast openlijke vijandigheid . Er is echter geen twijfel aan dat deze steun meer premier Taleb geldt dan de president . De hevige aanvallen in de Syrische pers op de IPC duren onverminderd voort . Wy hebben niet de vreemde soldaten van ons grondgebied verdreven om ons nu weer te laten beheersen door sigarenrokende oliebazen ! De heren van de IPC denken nog over de Arabieren In termen van de vorige eeuw Harems , kamelen en waterpijpenl Toch zijn er ook wel enkele tekenen die op een kentering wijzen . Sommige kranten in Irak laten voorzichtig wat gematigde geluiden horen . Makhos heeft in een radiouitzending gemeend hier tegen al te moeten waarschuwen Zij die ons niet steunen zullen worden beschouwd als agenten van de IPC . Er zijn evenwel geen aanwijzingen dat de steun van de regering in Bagdad voor de Syrische politiek zou verminderen . Trouwens de gematigde berichten betreffen slechts de gevaren van de huidige situatie voor de economie van het land . Als gevolg van de moeilijke situatie waarin we dreigen te geraken , zullen we misschien genoodzaakt zijn van twee kwaden het minst erge te kiezen . Verder spreekt men slechts over de rechtvaardige eisen van onze broeders in Syrië . Op het ogenblik is de ontwikkeling nog vrijwel onvoorspelbaar . Maar gezien het bezoek aan Parijs van een van de belangrijkste Arabische figuren in dit spel , lijkt het niet geheel zonder grond om te zeggen dat wellicht weer eens opnieuw president de Gaulle zich in een situatie zal bevinden waarin het hem mogelijk is een belangrijke ontwikkeling in een bepaalde richting naar zijn inzichten te sturen .",0,oil,1960s
"In de gehele wereld zowel in de landen van het Westerse blok als in die landen welke deel uitmaken van hetj communistische blok kan men een stijgende behoefte aan alle vormen van energie waarnemen . Evenals in het ver-1 leden zal de aardolie zijn aandeel in deze groeiende energiebehoefte opeisen . Tot op heden nam het olieverbruik procentueel meer toe als het totale energieverbruik . Dit vond eensdeels zijn oorzaak in het toenemende verkeer en het gebruik als grondstof voor de vervaardiging van chemische producten , anderdeels in een steeds verdere verdringing van steenkool door olie . Bij dit laatste spelen vanzelfsprekend de efficientere vervoers- en verbruiksmogelijkheden van de vloeibare olie een grote rol . Hoewel men voor de komende jaren op een stijgend aardolieverbruik zal moeten rekenen , zal deze stijging toch procentueel minder zijn als in het verleden . Niet alleen is de steenkool reeds zover teruggedrongen dat van deze zijde weinig winst mag worden verwacht , maar ( bovendien vindt een aantasting van het marktaandeel van de olie plaats door het aardgas . Daar echter doorgaans de exploitatie van de aardgasvoorraden door de internationale olieconcerns plaats vindt , betekent dit geenszins een aantasting van de winstcapaciteit van deze ondernemingen . Bovendien is een effencient gebruik van aardgas vrijwel gebonden aan een vast distributiesysteem ( buizennet ) , waardoor de toepassingsmogelijkheden tot dichtbevolkte en industrieel sterk ontwikkelde gebieden beperkt zijn .",2,oil,1960s
"Dit en andere argumenten overwegend komt de studiecommissie tot de volgende conclusie wanneer men rekening houdt met alle op het ogenblik beschikbare gegevens , dan komt iaën tot de slotsom dat de overvloed , die thans de wereld-energle-markt kenmerkt , niet duurzaam kan zijn dat derhalve dc lage prijzen op dc markt niet gehandhaafd zullen worden dat , ten overvloede wanneer men dc evolutie op langere termijn wil zien , dc olie-industrie niet in staat is om dc stijgingen in dc energiebehoeften op te vangen , hetgeen zij op het ogenblik nog wel kan dat derhalve , gezien ook dc onzekerheid over dc perspectieven van dc atoomenergie , die nog wel enkele jaren zal aanhouden , het onontkoombaar is thans dc voorbereidingen te treffen , dis dc t .- in staat moet stellen , ook van zijn kant , te voldoen aan dc hoge toekomstige vraag naar energie . Dc rol van een energiebeleid is niet uitsluitend thans in een zekere mate dc markt voor dc Europese steenkool te beschermen het gaat er veel meer om dc toekomst voor te bereiden door op eigen terrein in Europa een basis van bevoorrading in stand te houden , die zo groot mogelijk is en die alleen zo in staat kan zijn tenminste in dc meest essentiële behoeften van Europa s expanderende economie te voorzien , aldus dc studiecommissie van dc Europese steenkoolproducenten en dc National Coal Board.",1,oil,1960s
"DE VERENIGDE STATEN en West-Europa gebruiken ongeveer drie-kwart van de wereldolieproduktie . Enkele maanden geleden moesten de Verenigde Staten de helft van hun oliebehoefte door import dekken . Door de vondsten in Alaska kan de Amerikaane import weer op 12,2 procent van de behoefte worden geteld . Bovendien bestaat er een kans , dat nog meer olievoorraden ir het Noordpool-gebied aanwezig zijn , waardoor ook andere Westerse landen minder afhankelijk van het Midden-Oosten kunnen worden .",2,oil,1960s
"In Noord-Amerlka zal het tempo van de stijging waarschijnlijk beneden het wereldgemiddelde blijven , doch tegen 1970 zal uit dit deel van de wereld toch altijd nog ca . de helft van de totale vraag komen . In West-Europa , het grootate afzetgebied buiten Noord-Amerika , zal de vraag naar olie ongetwijfeld ln en sneller tempo blijven stijgen , dan de behoeften naar energie ln het algemeen , hoewel moet worden verwacht , dat het huidige hoge tempo zal afnemen , naarmate het aandeel van aardolie in de Europese energiemarkt groeit en de concurrentie van andere energiebronnen toeneemt . . In de nu tot ontwikkeling komende gebieden zal de vraag naar olie procentueel waarschijnlijk het snelst stljgeh . De tankertonnage , die thans over de gehele wereld In bestelling is , beloopt het hoge cUfer van ca . 14 min ton . In de laatste maanden la een toenemend aantal nieuwe opdrachten geplaatst , hetgeen er onvermijdelijk toe zal leiden dat het wereldoverschot aan tankschepen , dat nu reeds vijf Jaar bestaat , voorlopig zal aanhouden . De toestand zou bedroeg per alt . 1960 420 ( 488 ) mla . pond sterling . Na aftrek van alle verplichtingen en het aandeel van derden beliep het netto actief , toe te rekenen aan de Investeringen van de belde moederm ( Jen ln de -.roep ( Koninklijke 60 pet , Shell 40 pet . ) in totaal 2.134 min . pond sterling . 114 min pond meer dan eind 1939 . Een globale benadering . van welk deel van he netto-actief en van het nettoresultaat kan worden toegekend aan een bepaald deel van de wereld , geeft het volgende te zien netto-actief Europa en overig deel van het oostelijk halfrond 60 61 ) pet , Ver . Staten 13 ( 14 ) pet. , overig deel westelijk halfrond 27 ( 23 ) pet . nettoresultaat Europa en overig deel van het oostelijk halfrond 65 ( 46 ) pet .. Ver . Staten 20 ( onv . ) pet . en overig deel westelijk halfrond 23 ( 34 ) pet . , het aanbod van olie in het algemeen ruim met als gevolg hevige concurrentie op alle markten . Naar het zich laat aanzien zal in 1961 de vraag naar olie blijven stijgen , doch de huidige concurrentiefactoren zullen waarschijnlijk nog een tijdlang aanhouden . De jaarlijkse toeneming van het wereldolleverbruik is zeer groot en bedroeg in 1960 circa 50 miljoen ton , - een hoeveelheid die groter is dan bijvoorbeeld het huidige olieverbruik in het Verenigd Koninkrijk . Aardolie zal vermoedelijk de voornaamste leverander van de extra benodigde energie blijven , en het wereldverbruik zal omstreeks 1970 wellicht meer dan anderhalf maal zo groot zijn als in 1960.",2,oil,1960s
"DEN HAAG , 11 april Het ziet er niet naar uit dat het huidige potentiële surplus aan olie in denaaste toekomst zal verdwijnen . Aangezien de vraag echter zeer levendig blijft , bestaat de hoop dat herstel van het evenwicht tussen vraag en aanbod niet onnodig lang zal uitblijven , aldus wordt medegedeeld in het jaarverslag over 1961 van de Kon . Ned . Petroleum Mij . Naar het zich laat aanzien zal de vraag naar olie in 1962 en volgende jaren blijven stijgen , en tot 1975 kunnen de vooruitzichten op een aanhoudende groei van de totale vraag naar energie goed worden genoemd . Het grootste deel van deze toeneming zal door aardolie moeten worden opgevangen . , Er is een verdere stijging te verwachten van de Russische olie-export , die de huidige moeilijkheden van de olie-industrie nog zal-doen toenemen . Er mag echter op worden vertrouwd , dat de betrokken landen zullen inzien , dat hun belangen geenszins gediend zijn met afhankelijkheid van Russische olie , die hen zou kunnen blootstellen aan politieke druk en het gevaar van een onderbreking in de aanvoer . Het is te verwachten dat het wereldtankeroverschot oog vel enige Jaren zal blijven bestaan . , Ten aanzien van de vooruitzichten voor chemische produkten wordt opgemerkt , dat groepsmaatschappijen de laatste jhiren , hoofdzakelijk in West- Europa en Noord-Arr rika , grote bedragen in de chemische industrie hebben geïnvesteerd . Ofschoon hun sterke marktpositie de belofte van een snelle stijging in de verkoop inhoudt , is in de meeste afzetgebieden voor chemische produkten , in het bijzonder Voor die op aardoliebasis , de concurrentie zeer scherp geworden . Voor verschillende belangrijke produkten is de produktiecapaciteit nog sneller gestegen dan de vraag , hetgeen alterwegen tot prijsdalingen en bijgevolg tot kleinere winstmarges heeft geleid . Op langere termijn bezien echter zal de vraag naar chemische produkten sterk blijven toenemen , zodat het evenwicht in deze industrie vermoedelijk binnen enkele jaren zal zijn hersteld . , znaden iin oor de verheid sla grondnb ( wwr de bdrHunlnir van winsten tm ( tunrrr te heffen brlutiipa . En aantal laren heeft dit systeem bevredigend stil zijn doel beantwoord . Er Is erMe bsKumerhand en situatie ontstaan waarbU de prijzen waar teren rnwc-ofietvansactlea op de wereldmarkten tasten andere dan Groepsmaatschappijen anl afgesloten , steeds verder héMa Ut peil der posted prices zijn gedaald . en dit ging , epaard met een prijsverlaging .van olie-produkten voor de verbruiker . Onder deze omstandigheden z n een beslissing de posted Mi lees t verlatten op zijn plaats sU . De regeringen der produktlelanden . in eea alleszins hegrifpeliyk verlangen hun inkomsten te handhaven en te vergroten , hektien de oliewinnligsmaasehappiiia . waaronder Kon.-Shell Oroepsmaatseiuippljn evenwel onder dmfc geset de . posted prlces op het huidige peil te handhaven .",2,oil,1960s
