text,labels,fuel_type,year
"~ ■ t,.'.,-,-'.t•ii.-.-t'-r -■■ ■ t.■•--""- • -- Tot nu toe produceerde IJsselmonde meer dan 10 miljoen ton olie en ongeveer 880 miljoen m 3 gas. Dat gas wordt voor een deel gebruikt om de olie uit de grond omhoog té krijgen door middel van de gaslift-methode. Daarbij wordt gas de bodem „ingepompt"" om dan de olie onder druk naar boven te stuwen. •:;■:■'■■■• t'-*;V! '■£ '■: In 1976 produceerde IJssélmon-"" dè 1,37 miljoen ton olie en 23,5 miljoen m 3 gas.: Dat was een vijfde ""deel \ van de totale! Neder-;, landse produktie./' IJsselmonde, kwam daarmee! op 'de:'tweede! plaats, na Schoonebeek. Het olieveld Wassenaar eindigt. als eervolle derde. ( Vergeleken bij de:. totale, behoefte lijkt de IJsselmonde-pro-, duktie maar een schijntje.1 Het is namelijk ook anders uit te druk-"" ken: olie en gas uit IJsselmonde voorzien F slechts ■ in 1% van de Nederlandse -energie-behoefte. Nog weer. anders gezegd: een op elke vijftig liter olie - in Nederland gebruikt — komt IJsselmonde. Het lijkt'; niet veel, maar de NAM denkt daar anders over. „IJsselmondé als tweede' olieveld is van zeer, groot belang -voor ons. En vooral gezien de steeds groter, wordende schaarste doen wij er ook alles aan om de pro-!- duktie op peil te houden en uit te breiden."" . '. - \> . . Er is nog; een reden voor het uitbreiden van boorlocatiës.;AUe oliëpütten verwateren na verloop van tijd In het mengsel van olie en water. dat opgepompt wordt kan het waterpercentage oplopen tot | 95%."" Dan. is ;de ; produktie nauwelijks meer lonend. Nieuwe putten moeten aangelegd worden. . .■•'. •-■-'■'■ ~:yh- •■*"",-■ ■•'-'•:"" Uniek dus, die olieproduktie, maar niét spectaculair. De bevolking van \ IJsselmondé is vanaf het ontstaan .van de wijk opgegroeid met de olie. ""■'■""-,'",2,gas,1970s
"SCHINNEN - Met enig officieel feestvertoon is gistermiddag' in Schinnen het compressormengstation van de Gasunie, dat sinds september al in werking is, in gebruik genomen. Het station wordt gebruikt om twee soorten gassen te mengen voordat het verder getransporteerd wordt naar het buitenland. Tijdens een bijeenkomst in het gemeenschapshuis in Schinnen liet burgemeeste A. Kurvers van Schinnen behalve optimistische geluiden ook kritische horen, met name over de uitvoer van gas, waarvoor Schinnen nu een belangrijke schakel is geworden. ~Ik weet niet of je vandaag moet huilen of lachen"", aldus Kurvers. Hij stelde dat men kritisch moet toezien op het steeds groeiende verbruik van aardgas. Wat Schinnen brtreft vond de burgemeester dat het Gasunie-station belangrijk is voor de bevordering van de werkgelegenheid. Het station heeft zestien miljoen gulden gekost. Er werken ongeveer vijf mensen. De ihstallatie kan vanuit het hoofdkantoor van Gasunie in Groningen bediend en in de gaten gehouden worden. Er is veel aandacht en geld besteed aan de ■beveiliging van nei. mengstation. Soms wordt het beveiligingssysteeem beproefd. Daarbij wordt door drie leidingen gas afgeblazen . en dat gaat met veel lawaai gepaard. ~De omwonenden van het station zullen daar wel eens last van hebben"", zei daarom iemand van de Gasunie gisteren.",2,gas,1970s
"Het lijkt onwaarschijnlijk dat de Gasunie voor de invoer van vloeibaar aardgas in Nederland gebruik kan maken van de installatie die men kortgeleden op de Maasvlakte in gebruik heeft genomen. Deze eerßte vloeibaar-gasinstallatie (Gas-terminal) van de Gasunie is speciaal op de Maasvlakte gebouwd in verband met de mogelijkheid van import van vloeibaar aardgas. De invoer van dit gas per schip is actueel geworden nu de Gasunie bekend heeft gemaakt dat men voor de jaren '80 samen met enkele Duitse afnemers een contract heeft gesloten met het Algerijnse staatsgasbedrijf Sonatrach voor vier miljard kubieke meter per jaar. Bij het vervoer zijn twee gastankers betrokken, die gaan pendelen tussen Nederland en Algerije.",2,gas,1970s
"De directeur van de Nederlandse Gasunie, J. P. v. d; Berg, wil dat de regering de gasprijs zo spoedig mogelijk optrekt naar het prijsniveau van huisbrandolie. In de Gasunie nemen de staat en de olieconcerns Esso en Shell deel. Vorige week heeft ook Terlouw, de fractievoorzitter van D' 66 in de Tweede Kamer, gepleit voor deze drastische gasprijsverhoging. De Gasunie-directeur omkleedde zijn pleidooi tot opdrijving van de prijs van het aardgas met een beroep op energiebesparing.' De consument kan „alleen via zij portemonnee"" tot een geringere consumptie van gasverbruik worden „gebracht"". Het is de olieconcerns nog nooit zo goed gegaan als juist de laatste jaren.» De regelmatig terugkerende prijsverhoging van het aardgas heeft daar zoals bekend in ruime mate toe bijgedragen. Maar voor de olieconcerns is het allemaal nog niet genoeg. De Gasuniedirecteur noemt het gas „betrekkelijk goedkoop"". En hij vindt: „Maak je het duurder, dan gaat men vanzelf zoeken naar mogelijkheden tot bezuinigen"" ...",2,gas,1970s
"Afgezien daarvan berekent de Gasunie voor de levering van gas een vastrecht. De heer Ferrante: „Deze beleidsbeslissing gaat de verbruikers in Friesland en Groningen wel veel extra geld kosten, nameliJK 25 a 30 miljoen per jaar"". De economisch directeur van net PEB, drs. Sake Koelma, die vorige maand de bijeenkomst van de vereniging bijwoonde, zei onder meer dat de contracten met de Gasunie waren gemaakt in een tijd, toen de brandstofprijzen een kwart van de huidige waren. Sindsdien ziin de aardgasprijzen, zoals bekend, gekoppeld aan de olieprijzen, dus aardig omhoog gegaan. Voor de Provinciale Noordbrabantse Elektriciteitsmaatschappij geldt het omgekeerde, vertelde Ferrante. Bii deze centrale gebruikt men steenkool voor de opwekking van elektriciteit. Ook de Provinciale Gelderse Elektriciteitsmaatschappij is bezig om op steenkool over te stappen. Deze brandstof werd door de heer Ferrante belangrijk lager in prijs dan die van aardgas en stookolie genoemd. Hij zei erbij dat het op grote schaal toepassen van steenkool in de industrie nog niet mogelijk is. Onder meer de extra voorzieningen zijn De heer Koelma vindt de uiteenzettingen van de heer Ferrante „een wat wild verhaal"". Hij heeft bijvoorbeeld, aldus de PEB-directeur, geen rekening gehouden met het rendement van een moderne op gas gestookte centrale als de Bergumermeercentrale. Bovendien heeft hij vergeten dat bij gebruik van steenkool veel en veel meer transport' handelingen moeten worden verricht. „Die zitten niet in de brandstofprijs, maar ze moeten wel degelijk betaald worden"". Op dit moment, zegt het PEB, liggen de kolenprijzen niet'hoog, omdat er een groot aanbod is en een vrij lage vraag. „Als straks iedereen weer kolen gaat gebruiken, gaat die prijs ook weer omhoog"".",1,gas,1970s
"DEN HAAG - Het Internationale Energie Agentschap te Parijs heeft er brj de Nederlandse regering op aangedrongen sneller over te gaan tot het introduceren van andere brandstoffen ter vervanging van aardolie. Ook zou zij het zoeken naar olie en gas in de Noordzee moeten bespoedigen. De 19 lidstaten van het lEA hadden afgesproken hun oliebehoeften zodanig te beperken, dat zij in 1985 gezamenlijk niet meer dan 26 miljoen vaten olie per dag zouden behoeven in te voeren. Het lEA heeft nagegaan, wat hieraan tot dusverre is gedaan en is tot de slotsom gekomen, dat dit onvoldoende is. Alle 19 landen schieten tot nog toe te kort. Het lEA schat, dat de totale olievraag van de gehele wereld in 1985 42 a 48 miljoen vaten per dag zal belopen en dat de OPEC-productie dan niet meer dan 36 a 38 miljoen vaten groot zal zijn, zodat er een tekort is te verwachten van tussen de vier en twaalf miljoen vaten olie per dag. Wat de Nederlandse tekortkomingen betreft vraagt het lEA zich af, of de huidiger royalty- en belastingregelingen de oliemaatschappijen voldoende aanmoedigen tot het zoeken naar olie en gas in de Noordzee. In het Waddengebied zijn volgens het lEA tussen de eilanden en het vasteland bepaalde veelbelovende gebieden, diè echter om milieuhygiënische redenen niet in concessie zyn gegeven.",2,gas,1970s
"DEN HAAG — Van alle niet-conventionele energiebronnen lijken tot rond 1985 slechts zonnewarmte en windkracht een uiterst bescheiden bijdrage tot de energievoorziening in Nederland te kunnen leveren. Dit geldt ook voor synthetisch aardgas uit steenkool. Deze bijdragen kunnen bij de eeuwwisseling belangrijk zijn geworden. Tegen die tijd kunnen ook zonnecellen tot voldoende ontwikkeling worden gebracht. Na de eeuwwisseling zou kernfusie de energiebehoefte gedurende duizenden jaren kunnen dekken. Het gebruik van aardolie, aardgas, steenkool en uranium als brandstof zal dan geleidelijk overbodig worden.",0,gas,1970s
"Hoogcalorisch gas (met een hoge verbrandingswaarde) wordt sinds vorig jaar rechtstreeks geleverd aan een aantal grote Nederlandse industrieën. Daarnaast wordt hoogcalorisch gas met „normaal"" Gronings gas gemengd, waarna dit zijn weg vindt naar binnen- en buitenland. Voorts wordt in de loop van dit jaar verder met de vereniging van gasbedrijven (Vegin) van gedachten gewisseld over de gevolgen van de toevoeging van hoogcalorisch gas aan het Gronings gas, bestemd voor de openbare energievoorziening, zonder dat dit tot consequenties leidt voor de bestaande huishoudelijke apparatuur. In het verlengde van de huidige inpassingsmogelijkheden van hoog; calorisch gas liggen studies en onderzoeken , die binnen de projectgroep kolenvergassing van de Gasunie plaatsvinden. De resultaten daarvan zullen moeten uitwijzen in hoeverre de vervaardiging van laagcalorisch kolengas op langere termijn een rol bij de inpassing zal kunnen spelen. Het Centraal Bureau van de Tuinbouwveilingen gelooft overigens niet dat de consument als gevolg van vorst en sneeuw op uitzonderlijk hoge groenteprijzen moet rekenen. Volgens het bureau zijn er drie produkten waarvan de prijs deze week met sprongen omhoog is gegaan: spruitjes, prei en boerenkool. Dat zijn gewassen die nu nog te velde staan en waarvan de aanvoer stagneert. Bij andere nog te velde staande vollegronds gewassen doen zich echter geen problemen voor.",2,gas,1970s
"HEERLEN - Steenkool revalueert. Dat blijkt opnieuw uit de maatregelen die minister Lubbers heeft aangekondigd met betrekking tot de energievoorziening. Tot 1981 wordt 150 miljoen extra uitgegeven aan onderzoek naar energiebesparing en naar alternatieve energiebronnen naast aardgas. We moeten zuinig zijn met aardgas, zegt minister Lubbers, en electrische centrales moeten overstappen op olie of steenkool. Neen, zegt het energiebureau van de Organisatie voor Economische Samenwerking en Ontwikkeling (OESO), het aardgas moet m grotere hoeveelheden aangewend worden, omdat de olielanden een voortijdige uitputting van hun reserves vrezen",1,gas,1970s
"nieuwde energie-impuls in de geïndustrialiseerde landen. Duitsland, Amerika, Japan, Zuid-Afrika en Engeland voor het Westen, het Oosten en het Zuiden lijken het meest te zijn gevorderd in een veelzijdige aanpak. De spectaculairste vooruitgang van dit moment is wel de ontwikkeling van West-Duitsland, waar dr. Peeters, een fervent voorstander van het gebruik van kolen in de chemie dezer dagen verklaarde dat men thans een procédé heeft ontwikkeld dat het mogelijk maakt om uit twee ton kolen één ton olie te halen. Een tiental jaren geleden was de verhouding nog 4 ton kolen voor één ton olie. Deze vooruitgang brengt het gebruik van kolen voor het winnen van olie flinke stappen dichterbij, niet alleen in technisch maar ook en vooral in economisch opzicht West-Duitsland blijkt verder naast het winnen van olie uit kolen ook zeer voortvarend te zijn met de vergassing. Dat is op grote schaal begonnen met de vergassing van bruinkool, zo gezegd jongere kolenlagen, die vrij gemakkelijk te winnen zijn in groeven met een eenvoudige mijnbouwtechniek, waarbij afgraven en transporteren met grote machines het belangrijkst zijn. Maar het Duitse ministerie van Wetenschappen - anders georiënteerd dan ons ministerie, dat de energie behartigt - heeft ook al heel wat geld gestoken in projecten voor de vergassing van steenkool tot een totaal bedrag van 200 miljoen DM. Ver in de tachtiger jaren zal dit steenkoolgas worden vermengd met aardgas, waardoor eveneens besparingen kunnen optreden. Verhevigde belangstelling voor het zogenaamde biogas dat uit moeras, mest en afval kan worden gewonnen, een toch intensieve aanpak van zonnecollectoren vooral voor individueel gebruik, het sturen van koud water door leidingen naar eenheden, die gedecentraliseerd verwarmd worden, zodat er onderweg geen warmteverlies optreedt, het goed benutten van de wind via technisch opnieuw geconstrueerde windmolenmodellen, het gebruik van aardwarmte uit de Eifel (vlak aan de Nederlandse grens) en het perfectioneren van systemen om via een chemische weg (electrolyse) warmte te leveren en op te slaan, doen deskundigen bijna zelfverzekerd stellen dat het energieprobleem oplosbaar is als de energiegebruiker maar wil meewerken de nieuwe technische mogelijkheden te benutten. Daarbij gaat men uit van twee voorwaarden: in de eerste plaats dient het nieuwe systeem concurrerend of aanvullend besparend te zijn. En dat is in vele gavallen met de olie- en ook de aardgasprijs ernaast aantoonbaar. Maar het accepteren van nieuwe energievormen door de gebruikers Is evenzeer een wezenlijke drempel voor het oplossen van de energiecrisis. Van de 2000 projecten, die nu op de hele wereld op stapel staan, wordt verwacht dat als tien procent daarvan binnen tien jaar tot realisatie komt, minimaal tien procent besparing op ruwe-oliegebruik kan plaatsvinden. Wordt daarnaast door de techniek in de komende 25 jaar het nodige gedaan voor een spaarzamer gebruik van energie en krijgt ook de gebruiker zelf meer de concrete wil om te sparen op energie - gezien de hoge rekeningen, die hij gepresenteerd krijgt - dan acht men zuiver technisch gesproken een energiecrisis oplosbaar. In West-Duitsland is dezer dagen berekend dat de totale capaciteit aan geïnstalleerd vermogen uitgedrukt in Megawatt 40 procent hoger ligt dan de allerhoogste piekbelasting, die te registreren valt. Met zon gegeven is het verschil tussen werkelijkheid en psychose toch wel iets weergegeven. B.R.",2,gas,1970s
"Het energievraagstuk, is echter intussen zo dringend geworden, dat op een of andere wijze spoedig tot een beslissing moet worden gekomen. De invoer van aardgas uit het buitenland brengt wel enig soelaas voor de komende jaren, maar geen oplossing op langere termijn. De verwachting dat andere vormen van energie hun intrede zullen doen (uit milieu-vriendelijke bronnen als zon en wind) is uiterst laag. In de eerste plaats wordt er niet genoeg geld gespendeerd aan onderzoek en experimenten op dat gebied en bovendien zou het niet realistisch zijn te menen dat aardgas, kolen en kernbrandstof daardoor in enkele jaren volledig overbodig zouden worden.""",0,gas,1970s
"Ons actief verkoopbeleid is dus, kun je zeggen, veranderd in een selectief afzetbeleid. Daarnaast is er een nieuwe activiteit bijgekomen: het kopen van additioneel gas. Overal waar gas wordt gevonden zit de Gasunie bovenop. We proberen overal in te kopen om zo lang mogelijk met het aardgas toe te kunnen. Het betekent wel, dat je dat moet doen in concurrentie met andere gegadigden, dus dat je de marktwaarde moet betalen. Daardoor zal Het aardgas geheid nog duurder worden. Dat ils onvermijdelijk. Toch doet export dan wat vreemd aan... Krijgsman: Die export wordt echt niet vergroot, maar de lopende contracten waren al ingebakken in de aanvankelijke opzet om het gas snel te verkopen. Als je toen de kennis van nu had gehad, zou je het wellicht wat voorzichtiger hebben gedaan, maar het paste destijds in het beleid. Daar komt nog bij dat de afzet op de binnenlandse markt veel sneller is gegroeid dan destijds wie ook had voorzien. Gasunie kwam in 1968 naar het Noorden. Hoe bevalt het? Krijgsman: Dat was een gigantische operatie. Er moesten 350 gezinnen verhuisd worden, die zich zo even in de woningmarkt hier drongen. Het was, dat moet ik erbij zeggen, al eerder bekend en veel van onze mensen waren ook in dienst gekomen in de wetenschap dat ze naar Groningen moesten. Dat heeft allemaal erg geholpen. De hele directie stond er bovendien achter. Ik kan nu zeggen, dat we allemaal blij zijn dat we in het Noorden wonen. Niemand wil terug, ook degenen niet die eerst nog zeiden: als ik gepensioneerd ben ga ik weer naar de Randstad. We wonen hier plezierig. Zakelijk gesproken zitten we hier echter minder gunstig. Onze contacten liggen veel in de Randstad (het ministerie van Economische Zaken bijvoorbeeld, waar we uiteraard veel contact mee hebben) en dat betekent voor onze mensen veel reisuren, vaak in de vrije tijd. Welk profijt heeft de regio nu van de Gasunie? Krijgsman: Bedrijven die zich hier vestigen krijgen vijf procent korting op de aardgasprijs (gaat dit jaar 25 miljoen gulden in zitten). De hotels profiteren ervan (relaties die overnachten - red.) en in de bouwsector proberen we zoveel mogelijk lokale aannemers in te schakelen. En verder hebben we natuurlijk onze inbreng in het sociale leven. Om iets te noemen: we hebben het Niemeyerschaaktoernooi overgenomen. EGBERT ZIJLEMA.",2,gas,1970s
"Ait-Laoussine wees er verder op dat volgens voorzichtige schattingen de OPEC-landen ruim 1100 miljard kubieke meter aardgas per jaar zouden kunnen produceren. Dat staat gelijk aan ongeveer tweederde van de huidige OPEC-produktie aan ruwe olie. Momenteel exporteert de OPEC jplechts 20 miljoen kubieke meter per jaar. In de komende acht jaar zal die export, als alle plannen worden verwezenlijkt, toenemen tot ongeveer 165 miljard kubieke meter per jaar. Nederland bijvoorbeeld zal met ingang van 1985 vier miljard per jaar invoeren uit Algerije. Dat de Westerse industrielanden (en ook Japan) geen grote hoeveelheden aardgas uit de OPEC-landen betrekken, komt door de vrees dat dit onverantwoord hoge kosten met zich mee zal brengen. Daarnaast zijn veel landen bang zich nog afhankelijker te maken van de OPEC.",0,gas,1970s
"Zij schrijft in een rapport over vervangende bronnen van energie dat het aandeel van olie m de energieproduktie naar verwachting zal verminderen van 55 procent in 1974 tot 50 procent in 1,990 Gezien de verwachte toeneming van het wereldverbruik met gemiddeld vier procent per jaar zal de wereldproduktie van olie moeten worden uitgebreid van de huidige 50 miljoen vaten per dag tot ongeveer 78 miljoen vaten per dag m 1990. De leden van de OAPEC zullen van dat totaal 45 tot 50 miljoen vaten voor hun rekening dienen te nemen, wat betekent dat hun produktie met vijftig procent zal moeten worden vergroot. Volgens het OAPEC rapport zal het verbruik van kolen afnemen van 18 procent tot zeventien procent al zal de produktie zeventig procent groter worden De winning van aardgas zal een uitbreiding van dertig procent ondergaan, maar het aandeel in het totale verbruik zal van 19 tot 14 prqcent dalen.",1,gas,1970s
"Op de valreep en onder dreiging van contractbreuk besliste de Tweede Kamer (meerderheid CDA-VVD) dat hit vloeibare gas er dan maar moest komen. Al wat minder plezierig werd de kwestie toen in december bleek dat Nederland voor 250 miljoen gulden staatsgaranties moest afgeven voor leningen aan het Algerijnse bedrijf Sonatrach dat de gasvloeibaarmakingsinst allaties moet bouwen ten behoeve van de export van het Algerijnse gas naar Nederland. Uit nieuwe gegevens die gisteren werden bekendgemaakt in de tvrubriek Vara-Visie kwam naar voren dat Algerije wel degelijk pijpgas wil leveren via Italië. Het bouwen van de vloeibaarmakingsinstallaties gaat het ontwikkelingsland Algerije boven het hoofd groeien. Uit Italiaanse mededelingen blijkt niet dat het technisch heel goed mogelijk is bij de drie gasleidingen die midden 1981 klaar zijn, nog een extra te leggen voor doorvoer van Algerijns gas via het Europese net (knelpunt Bologna in Italië) naar Nederland. Nu nog stroomt het Slochterengas zuidwaarts naar Italië, maar een deel ervan wordt door dat land al naar Frankrijk doorverkocht omdat men Algerijns gas heeft en zal krijgen. Volgens functionarissen van de Italiaanse energiemaatschappij ENI kan het omzetten van de vloei baargas-contracten naar een pijpcontract best. Het is slechts een politieke daad van Nederland. Mevr. Ineke Lambers (D' 66) zei gisteren dat we niet moeten toekijken hoe heel Europa vanuit Algerije pijpgas gaat krijgen terwijl Nederland vloeibaar gas wil bijven invoeren. Leo Jansen (PPR) zei dat het economisch veel verstandiger is op pijpgas aan te sturen in plaats van met LNG verder te gaan. Als Algerije overstapt naar pijpgas, zal het vloeibaar maken van dat gas in de prijs aan Nederland doorberekend worden, zo vreest Jansen. Dan wordt het gas uiteindelijk zo duur, dat Nederland toch maar van LNG afziet. Mevr. Meinie Epema-Brugman (PvdA) wil zo gauw mogelijk opheldering. Ze vreest - nu in november aan de LNG-aanlandingsplek in de Eemshaven begint - dat er veel in de haven geïnvesteerd wordt zonder dat er ooit vloeibaar gas binnen zal komen. Die investeringen moeten worden tegengehouden. Dit kan niet, meent de PvdA-woordvoerdster.",0,gas,1970s
"DEN HAAG. - Europa kan zichzelf binnen enkele jaren onafhankelijk maken \an de OPEC (organisatie van olie-exporterende landen). Er is namelijk op het continentale plat (in de Noordzee en in de Middellandse Zee) zoveel olie en gas dat bij een behoorlijke exploratie en ontginning over een jaar of ze\en nog maar een klein deel van de Europese oliebehoeften door invoer uit de Arabische en andere OPEC-landen zal behoeven te worden gedekt. Het economisch geografisch instituut van de Krasmus-universiteit heeft een model opgesteld, door middel waarvan met behulp van de bekende gegevens en extrapolatie kan worden geschat, hoeveel olie en gas Europa in de toekomst zelf zal kunnen produceren. Prof. dr P. Odell, directeur van het instituut, heeft de resultaten van deze berekeningen meegedeeld in een voordracht voor een bijeenkomst van directeuren van energiebedrijven, die afgedrukt is in het jongste nummer van het maandblad Gas van de Koninklijke vereniging van gasfabrikanten. Hij heeft ook een aantal gegevens genoemd in een bedrijfsblad van de I.T.T.  Prof. Odell heeft al eerder optimistische voorspellingen gedaan over de gasbel van Slochteren en over de bodemschatten in de Noordzee. Men heeft hem altijd te optimistisch gevonden, maar, zo zegt hij in zijn voordracht voor de gasfabrikanten, de feiten hebben mij in het gelijk gesteld. Zo had prof. Odell voorspeld, dat de Noordzee in 1980 ongeveer 300 miljoen ton olie per jaar zal kunnen voortbrengen. Tegenwoordig wordt vrij algemeen aangenomen, dat dit cijfer juist is.",2,gas,1970s
"„Zo spelen we OPEC in de kaart. Door steeds meer olie te gebruiken in plaats van gas, onder andere bij de elektriciteitsproduktie, wordt onze afhankelijkheid van OPEC groter. De prijzen zullen nog verder worden verhoogd (...) Er zal ook minder olie en. gas in het Westen gevonden worden. De ontdekking daarvan is een rechtstreekse functie van de vraag, dus hoe meer van ons aardgas verbruikt wordt, t,noe meer aardgas gezocht en gevonden wordt"". Odell is dan ook niet erg ingenomen met de concentratie van de olieproduktie in het Midden-Oosten. „Het was voor de oliemaatschappijen zo gemakkelijk om daar olie te halen, dat zij niet zo veel werk verzet hebben om in de i-est van de wereld te gaan zoeken"", terwijl daar aanvankelijk de olie bovendien zo goedkoop kon worden weggehaald dat de kclenindustrie er niet tegenop kon. En nu de olie dan tot schaars artikel is verklaard, legt dat de concerns geen windeieren. „Natuurlijk. De winsten zijn nog nooit zo hoog geweest. Dit jaar zal er wel weer een nieuw record gevestigd worden.""",2,gas,1970s
"De Vegin heeft hiertoe besloten omdat naast het Groningse gas steeds meer gas uit de Noordzee en andere plaatsen in ons land beschikbaar komt. Dit gas heeft een hogere kwaliteit dan het Groningse gas. Deze kwaliteit is ongeschikt voor de huidige gasapparatuur en wordt daarom gemengd met het gas uit Groningen. Volgens de Vegin ontstaat door het mengen een iets „rijker"" gas en van dit gas heeft men iets minder nodig dan normaal. De oorzaak hiervan is dat hét rijkere gas langzamer door de branderopeningen van de gasapparaten stroomt terwijl dezelfde warmte wordt geproduceerd. Daarom heeft de Vegin besloten dit gas per kubieke meter iets duurder te laten worden.",2,gas,1970s
"Vloeibaar aardgas (temperatuur — 160 graden Celsius) heeft een volume, dat zeshonderd maal kleiner is dan aardgas in gasvormige toestand. Wanneer plotseling in een gedeelte van de koude opslagtank de temperatuur stijgt, zal er niet alleen veel gas vrijkomen, maar zal ook de druk in de tank zeer snel stijgen. Een weinig gas gemengd met lucht kan mengsels vormen, die zeer explosief zijn. Bovendien kan uit de tank ontsnappend gas aan de lucht ontbranden. ~De brandende gas/lucht-mengsels zullen een grote hitte uitstralen, terwijl als grote hoeveelheden in brand raken vlammen van vele honderden meters hoog niet ondenkbaar zijn"", schrijft hij.",2,gas,1970s
"De mogelijkheid is niet uitgesloten dat de Nederlandse huisvrouw in de toekomst op aardgas gaat koken dat een andere samenstelling heeft dan nu. Gas, afkomstig uit de Noordzee wil men gaan vermengen met Groninger aardgas. Gas uit het Nederlandse en Noorse continentale plat wijkt in samenstelling en verbrandingseigenschappen namelijk in belangrijke mate af van het Groninger aardgas. Het heeft een veel hogere kalorische waarde, het geeft in verhouding meer hitte. Voorwaarde bij vermenging is dat een zodanige kwaliteit ontstaat, dat dit „- nieuwe"" aardgas zonder problemen door de huidige gaskachels en - fornuizen verstookt kan worden. Men wil het afwijkende gas ook leveren aan grote industriële gebruikers. Het transportnet van de Gasunie moet wel aangepast worden.",2,gas,1970s
"Om minder afhankelijk te worden van olie uit het Midden-Oosten zegt Exxon dat het aanbod van kernenergie meer dan tienmaal wordt vergroot; dat de toelevering van steenkool en waterkracht met meer dan de helft wordt verhoogd; dat aardolie- en aardgaswinning met een derde wordt verhoogd; dat in 1985 naar schatting 40 pet van de oliewinning uit bronnen buiten het Midden-Oosten komt. Exxon zegt dat aardolie tot diep in de jaren tachtig de belangrijkste energiedrager blijft. De bestaande reserves van Exxon, dus olie, aardgas, steenkool, bedroegen begin 1975 ongeveer 4,8 miljard ton ruwe olie, 2700 miijard kubieke meter aardgas en 7,5 miljard steenkool.",0,gas,1970s
"„Het ECAS-programma gaat ervan uit dat een toenemend gebruik van steenkool essentieel is voor realisering van de nationale doelstelling om onafhankelijk te worden van de olieinvoer"", aldus dr. Arthur M. Bueche, vice-president van GE voor speurwerk en ontwikkeling. Hij wees erop dat het opwekken van elektriciteit in de VS nu voor ongeveer 45 procent is gebaseerd op steenkooltechnologie, vergeleken met 15 procent voor olie en bijna 16 procent voor aardgas. „Dit is"", aldus dr. Bueche, „een ernstige wanverhouding, gezien de onmetelijke hoeveelheden winbare steenkolen en de relatieve schaarste aan aardolie en gasvormige brandstoffen"". Volgens hem bedraagt de steenkoolbijdrage aan de nationale energiereserve meer dan 70 procent, terwijl olie en aardgas samen minder dan tien procent voor hun rekening nemen.",2,gas,1970s
"Toch zijn kolen nu de goedkoopste energiebron van de EEG. Maar in Nederland, waar 80 procent van de energiebehoefte van de elektriciteitscentrales met het veel duurdere aardgas wordt gedekt, is daar niet zoveel van te merken. In landen zoals Engeland en Duitsland, wordt ruim 60 procent van energiebehoefte van de centrales met steenkool gedekt, waardoor de aan de industrie geleverde elektriciteit veel goedkoper kan zijn. De brandstofkosten voor kolen bedragen ƒ 14 per Gcal en voor aardgas en olie ƒ 22 per Gcal.",0,gas,1970s
"'.; .De .' totale zekere reserves/. . waarover, de ,■ Gasunie kan ; beschikken,' bedroegen per; 1- januari 1976 ongeveer ;ÏB4O miljard' kubieke meter: Hieiyan zit 1555 miljard in: het Groningse veld, :235 miljard in overige velden in Nederland en in het Nederland- ; ""sè gedeelte v van de Noordzee; terwijl 50 miljard aangekocht: is ;in het buitenland (o.a. Noorwe>- gen). -' '■'~;'.'.<• *hyï::% '. ■ ■■—■ '--.- '..: Door,de, ruimere reservesit.ua-:; ' tic kan de afzet aan de gas4is-> ""tributiebedrijven -; langer v waren voortgezet en is er een ruimere"" voorziening: voor 1 de industrie.: „Na het ■ jaar,', 2001 'resteert - dan: nog •'- op . basis . van -de j zekere réserves / - . een , ï hoeveelheid. aardgas,;.waarmee bijvoorbeeld :de . openbare voorziening ;; nog I -enige-jaren - zou. kunnen ' orden voortgezet"",', aldus de Gasunie. g£| ; Daarbij moet verder: nog rekening ' worden f gehouden , dat_ de | reserves t nog J kunnen | toenemen • door nieuwe vondsten, en aankopen zowel uit Nederland als. uit andere ?.-'■■' s&'/~ :""■'.'• ;-,-'! £,''}. I ,De prioriteiten lm' de aardgas-; voorziening I dië j dé | Gasunie ij in J zijn vorige-plan heeft sgesteldi blijven ""Jvah . toepassing. Dezezijn: :'■' •' 'i'f '■■' ■■;'■' :<■>? ■■ '<-V,- O zo lang mogelijke handhaving van:. openbare (kleinverbruik) 'T en' ; het i beschikbaar ;: stellen :.van-~gas ivoor . hoogwaardige toepassingen. \ O geleidelijke vermindering van afzet voor : óndervuring I vooral., voor grotere ketelinstallaties. ■' O geen , nieuwe, afzet voor '• óndervuring in grotere ketelinstaU'' laties. ; 9 beperking' van de I afzet' aan elektrische centrales ,tot huidige' contracten, O géén • uitbreiding van, export- ; contracten;'/: .:;■■"".-,-, .s.v.--■ De Gasunie zegt dat er in;de komende ;• 10 J -jaar., nog inieuwe \ kleinverbruikers (hieronder val-, len '■■■ voornamelijk»"" huishoudens) J op het gasnet'kunnenl worden', aangesloten. - Ook 'dé.- kleinere; grootverbruikers; (kantoren,, zie-1 kenhuizen, horecabedrijven) zijn; van een voortgezette voorziening', verzekerd.!:; Bij; de, afzet, aan de - industrie-zullen de vergrote serves met name-,worden' bc-:. stemd rvoof .hoogwaardige.; toeA :• >;;r';!i',■'. '•?Z'--i£\:",2,gas,1970s
