text,labels,fuel_type,year
"Op een persconferentie in Den Haag wees minister Terlouw op het grote verschil dat is ontstaan tussen de elektriciteitsprijzen in Nederland en onze voornaamste Europese concurrenten West-Duitsland en Frankrijk. In de Bondsrepubliek betaalt de industrie gemiddeld 60 procent minder. Dit komt volgens de bewindsman voornamelijk doordat onze oosterburen de beschikking hebben over grote hoeveelheden goedkope bruinkool voor de opwekking van elektriciteit. De meeste Nederlandse centrales gebruiken dure olie en aardgas. Het prijsverschil met Frankrijk en België is nog groter. Dit zou komen doordat beide landen steeds meer kernenergie gebruiken. „Je kunt je natuurlijk afvragen of alle kosten die zijn verbonden aan het gebruik van kernenergie ook in de prijs zijn doorberekend, maar dat prijsverschil is er nu eenmaal"", aldus minister Terlouw. Door de industrie is reeds herhaalde malen aangedrongen op de levering van goedkopere elektriciteit. Omdat de overschakeling van de Nederlandse centrales op steenkool te lang duurt, is als overbruggingsmaatregel besloten de elektriciteitscentrales tijdelijk van goedkoper aardgas te yoorzien dat gebruikt kan worden in de plaats van de dure olie. Overigens blijft ook nu nog een prijsverschil van ongeveer twee cent per kWh met West- Duitsland bestaan. De ondernemersorganisatie VNO noemt de prijsverlaging „een goede aanzet"", maar vindt dat er meer moet gebeuren. Er zijn te veel bedrijven die niet kunnen profiteren, menen de ondernemers. De extra gasafzet is, zo zei Terlouw, mogelijk geworden omdat door nieuwe vondsten de aardgasreserve „aanzienlijk"" is toegenomen en bovendien het verbruik door energiebesparingsmaatregelen en onder invloed van de economische teruggang afneemt.",0,gas,1980s
"In de afvalbulten zit ongeveer 50 miljoen kubieke meter stortgas. Omdat het methaangehalte van het gas veel lager is dan dat van aardgas is de aanwezige hoeveelheid vergelijkbaar met 30 miljoen kubieke meter aardgas. Een voordeèlis,dat het methaangehalte van het 'stortgas'; in) verhouding erg'.hopg bovendien vrij constant is. Al deze gegevens . zijn op een rijtje gezet door de VAM, de Gasunie, het yoor Cultuurtechniek en kWaterhuishouding en het Instituut voor Afvalstoffenonderzoek. De hoeveelheid stortgas zal de komende jaren volgens de VAM nog toenemen, omdat de stortplaats nog steeds wordt uitgebreid. Als. de recyclingfabriek het hele jaar continu zou draaien, dan is er ongeveer zes miljoen kubieke meter stortgas per jaar nodig! Uitgaande van het huidige prijspeil van aardgas bespaart de VAM door het gebruik van stortgas per jaar minimaal f 600.000,-. De bedoeling van de VAM is om in de toekomst meer gas te winnen dan. nodig is voor eigen gebruik. De overcapaciteit, zo is met de Gasunie afgesproken, kan geleverd worden aan het gasnet. ■",2,gas,1980s
"In München werd duidelijk dal er voor het gebruik van primaire energie geen strategie op wereldschaal valt vast te stellen. In alle industrielanden spelen vijf primaire energiebronnen een belangrijke rol, te weten kolen, gas, olie, kernenergie en waterkracht. Per land hebben telkens andere energiebronnen de voorkeur In de Sowiet-Unie is aardfas op dit moment erg belangrijk en in rankrijk is er sprake van een concurrentiestrijd tussen aardgas en kernenergie. De verenigde Stalen willen zich minder afhankelijk maken van aardolie. In Noorwegen voorziet waterkracht nog in een zo grote mate in de enrgiebehoefte dat het eigen aardgas in zijn geheel wordt geëxporteerd.",1,gas,1980s
"weet de Vereniging van Gasbedrijven in Nederland nog niet. De Vegin is bezig met het vaststellen van de tarieven per 1 januari. Volgende week zullen de precieze cijfers bekend worden. De kuub gas staat officieel „nog voor zeven cent op de lat"", aldus een Vegin-woordvoerder. Dat is het tegoed dat in 1988 nog met de consument moet worden verrekend. Dat heeft te maken met afspraken die zijn gemaakt met minister De Korte van Economische Zaken. Als gevolg van prijsontwikkelingen bleek vorig jaar een verlaging van de gasprijs met 21 cent gerechtvaardigd. Desondanks besloot de Vegin in overleg met de Gasunie en de minister om de consument slechts 14 cent per kuub minder in rekening te brengen. De minister had hierop aangedrongen om het verlies aan aardgasbaten voor de schatkist niet te groot te maken. De prijs voor aardgas is gekoppeld aan die van aardolie. Maar hoewel de olieprijzen op de wereldmarkt nu bijna niet zijn gedaald, is verlaging van de de kuub aardgas met zeven cent toch waarschijnlijk.",1,gas,1980s
"? ;: Blijft of, er dan niet ite,gemoefgekomèn tnoet wprden < aan 'de yèriarigen§' van Cminiraum-inkomèns %m de bres/die energie in het huishoudbudget slaat, wat te dichten. Via een kunst: matig laag gehouden gasprijs zal dat in elk geval niet gebeuren. De gasprijs blijft gekoppeld aan de olieprijs (vooralsnog is dat de stookolieprijs; als het de huisbrandolieprijs' gaat worden, wordt gas nog duurder, maar dat terzijde)..\ Voor die koppeling is ook wel wat te zeggen. Als we in eigen land „grote uitverkoo 1' van aardgas gaan houden, kunnen we uiteraard niet verwachten dat we in het buitenland wèl een hoge prijs maken voor exportgas. Bovendien: door het slinken van de aardgasbel van Slochteren, moet de Gasunie steeds meer gas kopen in het buitenland en daarvoor - betaalt - ze - zelf ook- de „marktwaarde"", een prijs dus gebaseerd op oliepariteit. Wat overblijft als mogelijkheid is dus een compensatie in de inkomenssfeer. Daarover ligt de beslissing echter niet bij Gasunie en VeGIN, maar in het Haagse politieke en sociaaleconomische circuit. Want uit alle protesten is een ding schrijnend duidelijk geworden: van de huidige automatische prijscompensatie (waarin een energiecomponeht zit voor 2100 kuub per gezin perjaar) kunnen we de hogere gasrekening niet meer betalen.",2,gas,1980s
"De verwoesting van het natuurgebied op het oosteinde van -Ameland na de gasboringen heeft echter alleen nog maar Plaatsgevonden in de fantasie van hen die steeds weer op de bres staan van natuur, milieu en landschap. Op dit moment heeft de regering alleen nog maar een toezegging aan de NAM gedaan om te mogen boren naar gas. Voor de vakantieganger die dit jaar Ameland bezoekt is dat fijn: hij kan nog van een landschap zonder boortorens genieten. Als het allemaal aan de Nederlandse vereniging tot Behoud van de Waddenzee ligt zal er ook in de toekomst in „Het Oerd"" niets veranderen. ~%M De Waddenvereniging heeft zich neergelegd bij de beslissing dat er wel gas mag worden gewonnen. Nu strijd de vereniging er echter voor de boring niet te laten plaatsvinden op Ameland zelf, maar vanaf de Noordzee, waar dan een booreiland zou moeten verschijnen. Vanaf zon booreiland zou dan schuin naar de gasbel onder Ameland moeten worden geboord. Het vervoer van materialen kan dan over zee plaatsvinden, zodat oost-Ameland, met bestemming natuurgebied, helemaal vrij kan blijven van verstoringen. De hoeveelheid gas die onder oost-Ameland zit is 35 a 40 miljard kubieke meter. Volgens de NAM gaat er, als er vanaf de Noordzee geboord zou worden, ongeveer 5 miljard m' gas verloren. (Dat is het Nederlands verbruik van 4 tot 6 weken). Van Aardenne, minister van economische zaken, heeft gezegd dat die hoeveelheid gas, ter waarde van één miljard gulden, wel gewonnen moet worden. Het is echter nog maar de vraag of de Tweede Kamer, die er misschien volgende week over zal spreken, dit beleid zal ondersteunen.",0,gas,1980s
"volgens de minister is de verhoging nodig om hogere administratiekosten bij de gasbedrijven te dekken. Hij noemde het 'normaal' dat de ondernemingen proberen de vaste kosten zoveel mogelijk via het vastrecht te compenseren. Dat is overigens ook met de verhoging van het vastrecht nog niet het geval. De gasbedrijven komen jaarlijks nog 150 tot 200 miljoen gulden te kort. De Korte erkende dat door de verhoging van het vastrecht, gekoppeld aan een verlaging van de gasprijs op 1 juli met 1 cent, energiebesparing wordt gestraft. Het financiële voordeel dat ontstaat als er minder kubieke meters gas verstookt worden, wordt immers teniet gedaan door hogere vaste lasten. Naar aanleiding van de kritiek vanuit de Kamer zegde de minister een brief over de gang van zaken rond het vastrecht toe. De Kamer kon wel instemmen met het besluit van Gasunie en VEGIN om een voor 1 juli beloofde gasprijsverlaging van 3,3 cent te beperken tot een cent. Het tegoed moet dan gebruikt worden om een mogelijke gasprijsverhoging op 1 januari 1989 te voorkomen. Normaal gesproken zou de gasprijs met de stijgende olieprijzen mee opgetrokken moeten worden. In de Kamer voorspelde De Korte een stijging van de olieprijzen in de tweede helft van dit jaar.",0,gas,1980s
"EDMONTON, zaterdag Canada's energierijke provincie Alberta is ermee akkoord gegaan dat de komende twintig jaar ruim veertig miljard kubieke meter aardgas wordt geëxporteerd naar Japan. Dit kan leiden tot het opzetten van een project van 2,5 miljard Amerikaanse dollar voor het vloeibaar maken van het gas in de provincie Brits Columbia en de verscheping ervan per tanker naar Japan. De minister van Energie, van Alberta, John Zaozirny, heeft toestemming gegeven nadat er een speciale prijsovereenkomst was vastgesteld die moet waarborgen dat de producenten van het aardgas geen verlies lijden door de transactie. De prijzen zullen elk kwartaal worden herzien. Alberta zal de helft van het gas verstrekken. De rest zal komen uit Brits Columbia. Het is nu aan ""de Canadese Liquified Naturel Gas Corporation en haar Japanse afnemers om de details van het project verder te regelen. De onderhandelingen daartoe vinden plaats in Tokio.",2,gas,1980s
"Van een onzer verslaggevers GRONINGEN, donderdag De gasprijs voor de Nederlandse industrie gaat op 1 oktober met rond 25 procent of ca. 5% cent omlaag. Het tarief voor grootverbruikers, die tussen de 10 miljoen en 50 miljoen kubieke meter per jaar afnemen, komt daarmee rond de 15% cent per m 3 meter te liggen. Vorig jaar zomer moest het bedrijfsleven nog 50 cent per m 3 betalen. De nieuwe prijsverlaging betekent voor het Nederlandse bedrijfsleven in het komende kwartaal een lastenverlichting van ƒ 275 miljoen of rond ƒl,l miljard op jaarbasis. Overigens wordt verwacht dat het gas op 1 januari volgend jaar weer iets duurder wordt. Dat is dan een gevolg van de extra heffing op stookolie van ƒ 25 per ton waartoe de regering besloten heeft en die op 1 november ingaat. Op den duur zou dat tot een verhoging van de gasprijs met rond 2 cent per m 3 kunnen leiden. Volgens een woordvoerder van de Gasunie liggen de prijzen voor de Nederlandse industrie nu op hetzelfde niveau of nog iets onder de tarieven die in ons omringende landen als West-Duitsland, Frankrijk en België gelden. In het verleden was het onze vaderlandse ondernemers lange tijd een doorn in het oog, dat zij vaak veel meer voor hun gas moesten betalen dan de buitenlandse concurrentie. Door de daling van de gasprijzen kunnen ook de stroomtarieven in ons land met gemiddeld bijna 2 cent per kilowattuur omlaag. De met aardgas gestookte centrales — die rond 60 procent van de totale elektriciteitsvoorziening voor hun rekening nemen — profiteren immers mee van het goedkopere gas. De zegsman van de Gasunie, die deze cijfers gisteren bevestigde, wees er wel op dat op dit moment nog niet precies is te zeggen wat de nieuwe gasprijs wordt. Die is namelijk gekoppeld aan de prijs voor stookolie, zoals die zich in de voorafgaande twee kwartalen heeft ontwikkeld. Die is in het betreffende halfjaar wel gedaald maar kan in de laatste week van september nog fluctueren, zodat pas op 1 oktober het nieuwe tarief definitief kan worden vastgesteld. De stookolieprijs, die in de loop van de maand juli een dieptepunt van rond ƒ 150 per ton bereikte is inmiddels weer wat opgelopen tot ƒ2lO a ƒ220 per ton.",2,gas,1980s
"DEN HAAG — Tegen de zin ran de Gasunie en de gasbelrijven (VEGIN) gaat de prijs ran het aardgas voor particulier gebruik per 1 januari met drie cent per kubieke meter omhoog. De beide organisaties hadden bij minister Van Aardenne tegen deze aangekondigde prijsverhoging geprotesteerd, maar de minister zegt dat zij hem niet hebben kunnen overtuigen. Volgens hem is dat het geval omdat beide organisaties het samen nog niet eens waren geworden over het gewenste prijsniveau voor de komende jaren. Van Aardenne wil de komende jaren het verschil tussen de marktwaarde en de nu geldende prijs van het aardgas overbruggen. Dat verschil bedraagt volgens hem tien cent per kuub. Dat betekent dat het aardgas na de komende verhoging met drie cent nog zeker zeven cent extra duurder zal worden.",2,gas,1980s
"DEN HAAG — De bouw van vier kerncentrales in ons land met een totaal vermogen van 4000 megawatt levert over een periode van twaalf jaar 36.000 arbeidsplaatsen op. Bij andere vormen van stroomopwekking is dat aantal geringer. Ten opzichte van de bouw van kolen- of gasgestookte centrales levert het neerzetten van kerncentrales ook een grotere bestedingsimpuls op. De stroomkosten dalen door het gebruik van kernenergie wel. Dat effect is echter, binnen de totale bedrijfskosten, zeer gering: minder dan een percent. Alleen in de chemie- en metaalindustrie, waar erg veel stroom wordt gebruikt, is er wel van een merkbaar positief effect sprake. Dit blijkt uit een studie van het Centraal Planbureau (CPB). De studie is op verzoek van minister De Korte (Economische Zaken) gemaakt. Bekeken werd wat de economische gevolgen zouden zijn als over de periode 1989-2010, 4000 megawatt stroom zou worden opgewekt met kerncentrales, kolencentrales of dat de behoefte gedekt zou worden via de import van stroom. Bij import werd dan nog een onderscheid gemaakt tussen stroom gemaakt met kernenergie of stroom gemaakt in gasgestookte centrales. Wat de bouw betreft, is gekozen voor vier jaartallen: 1995,1997,1999 en 2001. Het CPB heeft berekend dat de bouw van kerncentrales met een totaal vermogen van 4000 megawatt een investering van 14,2 miljard gulden vergt. Wordt eenzelfde vermogen met kolen opgewekt, dan is de investering 7,2 miljard gulden. Het alternatief, 4000 megawatt stroom maken met gas, kost 5,2 miljard gulden aan investeringen. Indien gekozen wordt voor kernenergie of kolenstook kan 5360 miljoen kubieke meter aardgas extra geëxporteerd worden. Dat levert ruim twee miljard gulden op, aldus het CPB. Bij de becijfering van de kosten voor kerncentrales heeft het planbureau ook rekening gehouden met kosten voor een tijdelijke opslag voor kernafval, het laden van de kerncentrales en het noodzakelijke extra reserve-vermogen, mocht de kerncentrale uitvallen. Bij kolencentrales is rekening gehouden met rookgas-ontzwaveling. De bedrijfskosten voor kernenergie zet het planbureau op 980 miljoen gulden, voor kolencentrales op 1850 miljoen en voor gasgestookte centrales op 2360 miljoen gulden. Binnen de bedrijfskosten voor kerncentrales zit een reserve van 130 miljoen gulden voor ontmanteling van de centrales, de laatste opwerking van oude kernstaven en een definitieve opslag van kernafval.",2,gas,1980s
"Laat de bevolking die aardgas stookt een heel klein beetje meeprofiteren van de meevaller die de overheid opstrijkt door de stijging van de dollarkoers. Dat is de kern van het idee dat Konsumenten Kontakt minister Van Aardenne aan de hand doet. Een heel klein beetje maar, want de overheid zal altijd nog pakweg een miljard extra overhouden als de gasprijs met acht cent omlaag gaat. Het extraatje van gemiddeld tweehonderd gulden per jaar dat men uitspaart zal velen goed van pas komen. En ook daar heeft economische zaken een pasklaar antwoord op. „Geen inkomenspolitiek via de gasprijs."" Directeur Donia: „Dat verbaast me. Naar de grootindustrie toe gebruikt men de gasprijs wel om de lasten van het bedrijfsleven te verlichten. Daar kreeg men de afgelopen drie jaar 27 cent korting. Waarom zou dat voor de kleinverbruikers niet kunnen?""",0,gas,1980s
"De Iraanse staatsradio heeft de Sowjet-Unie er van beschuldigd Afghanistan te beroven door aardgas van het land af te nemen tegen een prijs die volgens Iran de helft bedraagt van de gangbare prijs op de wereldmarkt. De beschuldiging werd geuit in een commentaar van de Iraanse staatsradio, dat werd gegeven tien dagen nadat een Sowjet-delegatie Teheran had verlaten zonder dat zij het met Iran eens had kunnen worden over een eis tot vervijfvoudiging van de prijs van aardgas door Iran, dat de Sowjet-Unie al tien jaar gas heeft geleverd. De Iraanse radio zei van radio Kaboel te hebben begrepen, dat Afghanistan de Sowjet-Unie in 1980 2,32 miljard (herhaal 2,32 miljard) kubieke meter aardgas zal leveren, vergeleken met slechts 82 miljoen kubieke meter in 1979. „Voor deze hoeveelheid zal de Afghaanse regering in totaal een bedrag ontvangen van 200 miljoen dollar (ruim 400 miljoen gulden), wat een prijs van 80 dollar per duizend kubieke meter betekent ofwel de helft van wat aardgas op de wereldmarkt waard is"", aldus de Iraanse radio.",0,gas,1980s
"Moeten we nu rouwig zijn over het niet doorgaan van het project? Uiteraard is het niet doorgaan van. 1100' arbeidsplaatsen een behoorlijke» klap, maar de provincie kan met voldoende politieke druk compensatie hiervoor eisen zowel direct van de staat die nu één tot twee miljard aan investeringssubsidies niet hoeft uit te geven als van de Gasunie en de daaraan deelhebbende oliemaatschappijen, b.v. in het kader van de besteding van de aardgaswinsten. :.""n.,'■ i Voor' een . innovatiebeleid dat zich richt op nieuwe en schone energietechnieken had het Gasunieproject geen waarde. Terwijl verschillende kolenvergassingsprocessen in ontwikkeling zijn, die technisch en milieukundig veel beter zullen kunnen functioneren, werd door de Gasunie gekozen voor het „vuile"" Lurgi-proces, waarmee weinig verbeteringen verder mogelijk zijn. 'Als men in Groningen zich nu gaat richten op vergassingsprocessen die wel innoverend zijn, heeft men de kans een ' behoorlijk ""deel van de arbeidsplaatsen ïtóch tè krijgefi met dari-*wel financiële steun van net'rijk b.v. in het kader van het Nationaal Onderzoekprogramma Kolen (NOK). Men kan ook proberen om één van de Shell-Koppers proefvergassers ''■[■■ van 200.000 ton per jaar, die de komende jaren in Nederland en-of Duitsland'gebouwd zullen worden, in de Eemshaven te krijgen. Met de resultaten van deze proefvergasser zou in de negentiger jaren een grotere installatie /.inI'de Eemshaven gebouwd kunnen, worden. Het Shell-Koppers-proces is wat betreft innovatie interessant omdat het vrijwel alle soorten kolen kan verwerken, veel minder vervuild proceswater levert en de as milieukundig gezien niet gevaarlijk is. •'.''' -V Overigens ' zal elk kolenvergassingsproces een duur produkt afleveren. Dit betekent dat kolenvergassing op echt grote schaal in twee gevallen pas interessant wordt. In de eerste plaats kan, als het einde van de gasbel in zicht komt, het kolengas de rol van het aardgas overnemen. Een tweede mogelijkheid is het vergassen van Nederlandse kolen, als de kolendelving weer in Nederland wordt aangepakt. Vooruitlopend op deze mogelijke ontwikkelingen acht ik het van belang dat in Nederland schone kolenvergassingsprocessen ontwikkeld worden. Binnen deze ontwikkelingen kan de Eemshaven een belangrijke rol vervullen, mits de politieke wil hiertoe aanwezigis. • • A",0,gas,1980s
"Dit stelt prof. Peter Odell, het enfant terrible van de energiewereld wiens voorspellingen echter meermalen zijn uitgekomen. Hij waarschuwt voor fouten bij de taxatie van de Europese gasmarkt na 1990. De „verkopers-markt"" van weleer is omgeslagen in een „kopers-markt"". Voorbij is de periode waarin Nederland de enige grote aanbieder van aardgas in West-Europa was. De Sovjet-Unie, Algerije en in een later stadium ook Noorwegen zijn geduchte concurrenten geworden. Nigeria en in mindere mate ook Canada en enkele 1 einden in het Midden-Oosten hebben al een oog op de Westeuropese markt laten vallen. Tussen 1990 en 1995 lopen de huidige contracten af. Alleen wanneer Nederland er als de kippen bij is om die contracten te verlengen of nieuwe verbintenissen aan te gaan, kan worden voorkomen dat de gasinkomsten straks vrij abrupt wegvallen. „Zonder nieuwe contracten zal de gasafzet in het midden van de jaren '90 zijn teruggelopen tot de helft van de huidige afzet,"" zo liet Gasunie onlangs weten. Volgens prof. Odell heeft Nederland al een belangrijk deel van de markt verspeeld door een wat hij noemt weinig realistisch gasafzetbeleid. Sinds 1976 pleit hij voor een meer agressieve verkooppolitiek. De ontwikkelingen lijken hem gelijk te geven. Het selectieve afzetbeleid (aardgas alleen voor hoogwaardige toepassingen en geen uitbreiding van de export) is overboord gegooid. Mede onder invloed van economische malaise en energiebesparing kan er opeens aanzienlijk langer worden beschikt over de bestaande aardgasreserves. Vooral om deze reden heeft Economische Zaken geconcludeerd dat een zekere verruiming van het afzetbeleid mogelijk is. Momenteel ligt er bij de SER al weer een advies klaar, waarin wordt aanbevolen tot een vrij forse uitbreiding van de gasverkopen inclusief die aan het buitenland. Uit de jongste Miljoenennota blijkt dat de minister dit advies inmiddels heeft overgenomen. De komende herfst moet de Tweede Kamer zich uitspreken over de in de jaren *90 te verkopen gasvolumes aan het buitenland. De discussie heeft zich tot op heden toegespitst op de vraag hoeveel Nederland beschikbaar kan stellen. Daarbij is nauwelijks aandacht besteed aan de andere kant, namelijk hoeveel het buitenland wel kan afnemen en tegen welke prijs. De Memorie van Toelichting Begroting Economische Zaken 1984 is hier kort over: „de te verwachten marktsituatie is van dien aard dat het Nederlandse aardgas ook in de komende decennia een wezenlijke bijdrage aan de internationale energievoorziening zal kunnen leveren."" Verder onderstreept men nog eens de bijzondere betekenis van 't Nederlandse gas voor het buitenland vanwege de grote flexibiliteit in het leveringspatroon. Odell formuleert 't anders: „Het Nederlandse aardgas wordt voor een land als West-Duitsland een seizoenprodukt.' De Duitsers, die nu al niet weten hoe ze de in Nederland gecontracteerde hoeveelheden aardgas moeten afnemen, hebben hieraan eigenlijk alleen nog maar behoefte in de winter wanneer de vraag groot is."" Volgens Odell hebben West-Duitsland, Frankrijk, België en Italië inmiddels al zulke grote hoeveelheden gecontracteerd dat het heel moeilijk zal worden daar nog Nederlands aardgas te slijten. Veel afzetmogelijkheden ziet hij niet, tenzij er concessies op de prijs worden gedaan. Hij verwijt de beleidsmakers een verkeerd uitgangspunt te hanteren: de budgettair gewenste gasinkomsten. Daarvan is dan afgeleid hoeveel Nederland kan exporteren.",2,gas,1980s
"Van een onzer redacteuren ROTTERDAM, donderdag „De petrochemische industrie staat voor ingrijpende veranderingen. Er is met name in West-Europa een toenemende belangstelling voor overschakeling op andere, goedkopere grondstoffen. Oorzaak hiervan is dat Nafta, een grondstof voor tal van chemische produkten, door de enorme stijging van de olieprijzen relatief duurder is geworden dan grondstoffen, die van kolen of gas zijn afgeleid. Nafta zal in West-Europa nog wel geruime tijd een belangrijke grondstof blijven, maar het gebruik van gasolie zou in de jaren tachtig aanmerkelijk kunnen stijgen"". Dit staat in een Shellrapport over de vooruitzichten voor de petrochemie in West-Europa. Shell schrijft veel te verwachten van de voornaamste aardgascondensaten (ethaan, propaan en butaan), die in toenemende hoeveelheden uit de Noordzee en van elders beschikbaar komen. Ook lijken er weer nieuwe kansen weggelegd te zijn voor uit kolen vervaardigde gassen. De produktie synthetische gassen wordt thans weer nieuw leven ingeblazen. Indien de huidige tendens van stijgende prijzen zou voortduren dan ziet Shell mogelijkheden tot de ontwikkeling van een „nieüwe"" petrochemische industrie op basis van uit steenkool en methaan vervaardigd syngas. Dit mengsel van waterstof en koolmonoxyde kan dan worden gebruikt ter vervanging van olie of aardgas. De invloed van deze nieuwe techniek zal aan het eind van de jaren tachtig merkbaar kunnen worden. Op de wat langere termijn zouden de conventionele verwerkingsprocédés er wel eens ingrijpend door kunnen veranderen. Aldus voorspellingen van Shell. Overigens vraagt deze techniek enorme investeringen. Maar d« enige andere mogelijkheid, uitbreiding van de conversiecapaciteit voor ruwe olie, zal eveneens hoge uitgaven vergen. Welke mogelijkheden men ook kiest, dure nieuwe grondstoffen of dure conversie-installaties en nieuwe fabrieken, de komende jaren zullen voorde chemische industrie verre van gemakkelijk zijn"", zo besluit Shell.",0,gas,1980s
"Van een onzer redacteuren ROTTERDAM, donderdag „De petrochemische industrie staat voor ingrijpende veranderingen. Er is met name in West-Europa een toenemende belangstelling voor overschakeling op andere, goedkopere grondstoffen. Oorzaak hiervan is dat Nafta, een grondstof voor tal van chemische produkten, door de enorme stijging van de olieprijzen relatief duurder is geworden dan grondstoffen, die van kolen of gas zijn afgeleid. Nafta zal in West-Europa nog wel geruime tijd een belangrijke grondstof blijven, maar het gebruik van gasolie zou in de jaren tachtig aanmerkelijk kunnen stijgen"". Dit staat in een Shellrapport over de vooruitzichten voor de petrochemie in West-Europa. Shell schrijft veel te verwachten van de voornaamste aardgascondensaten (ethaan, propaan en butaan), die in toenemende hoeveelheden uit de Noordzee en van elders beschikbaar komen. Ook lijken er weer nieuwe kansen weggelegd te zijn voor uit kolen vervaardigde gassen. De produktie synthetische gassen wordt thans weer nieuw leven ingeblazen. Indien de huidige tendens van stijgende prijzen zou voortduren dan ziet Shell mogelijkheden tot de ontwikkeling van een „nieüwe"" petrochemische industrie op basis van uit steenkool en methaan vervaardigd syngas. Dit mengsel van waterstof en koolmonoxyde kan dan worden gebruikt ter vervanging van olie of aardgas. De invloed van deze nieuwe techniek zal aan het eind van de jaren tachtig merkbaar kunnen worden. Op de wat langere termijn zouden de conventionele verwerkingsprocédés er wel eens ingrijpend door kunnen veranderen. Aldus voorspellingen van Shell. Overigens vraagt deze techniek enorme investeringen. Maar d« enige andere mogelijkheid, uitbreiding van de conversiecapaciteit voor ruwe olie, zal eveneens hoge uitgaven vergen. Welke mogelijkheden men ook kiest, dure nieuwe grondstoffen of dure conversie-installaties en nieuwe fabrieken, de komende jaren zullen voorde chemische industrie verre van gemakkelijk zijn"", zo besluit Shell.",0,gas,1980s
"De overleggroep gaat ervan uit dat de totale behoefte aan energie in Nederland rond de eeuwwisseling 170 miljoen ton steenkoolequivalenten per jaar bedraagt. Hiervan wordt 72 miljoen ton gedekt door olie, 48 miljoen door aardgas, 33 miljoen door kolen en 12 miljoen door overige energiebronnen. Er blijft een tekort van 5 miljoen ton, dat slechts gedekt kan worden door tijdige ontsluiting van Nederlandse kolen voorraden. Steenkoolvergassing zal volgens het rapport een belangrijke rol gaan spelen. De overleggroep meent dat er in Nederland tenminste vijf goede plaatsen zijn aan te wijzen waar installaties voor de vergassing van steenkolen kunnen worden gevestigd. Deze zijn: de Eemshaven, de Maasvlakte, Terneuzen en in de gebieden rond Amsterdam en IJmuiden.",2,gas,1980s
"Directeur Grotens kon gisteren niet voorspellen welk prijseffect de nieuwe overeenkomsten op den duur zullen hebben. Op dit moment zijn de veranderde prijsstellingen voor de Gasunie minder voordelig dan de oude, door de zeer hoge prijs van stookolie, die deels aan de gasprijs ten grondslag ligt. Grotens stelde verder, dat de Gasunie bereid blijft ook aan Engeland aardgas te leveren. De Britten zouden minimaal 75 miljard kubieke meters moeten afnemen om een gasleiding naar Groot-Brittannië lonend te maken. „Maar er zit weinig beweging in de Engelsen"", aldus Grotens. Hij gaf aan, dat de Britten mogelijk eerst een eerder afgewezen Noors leveringscontract zullen nakomen, terwijl Engeland tevens rekent op een toenemende eigen voorziening in de behoefte aan gas. In zijn nieuwjaarsrede benadrukte drs. Grotens het streven van de Gasunie om ook aan de Nederlandse verbruikers de marktwaarde van het aardgas in rekening te brengen. Ook in ons land zou de huisbrandolieprijs dan mede tot grondslag voor de gas- Srijs worden, waardoor het gas voor e verbruiker duurder zou worden. Zoals bekend heeft minister Van Aardenne (Economische Zaken) ingestemd met een prijsverhoging per 1 januari van dit jaar van drie cent per kubieke meter, zeer tot ongenoegen van de Vegin, de vereniging van distributiebedrijven. Over het voornemen van de Vegin om bij de rechter tegen deze prijsverhoging in het geweer te komen zei Grotens: „Wij betreuren dit, omdat we menen dat dit niet in het belang is van de zaak waarvoor wij beide staan. Dit geldt te meer omdat een gerechtelijke procedure het voortzetten van de gesprekken met Vegin ernstig zal kunnen belemmeren"". De Gasunie zal de export van aardgas na 1995 verminderen met ongeveer vijftien procent. Door de extra export ln de komende jaren zal de geschatte Nederlandse aardgasreserve teruglopen van 55 verbruiksjaren naar 48 verbruiksjaren. Door de nieuwe afspraken met de buitenlandse afnemers kan de Gasunie, aldus Grotens, rekenen op een stabielere afname. In de contracten zijn verplichte minimumafnamen ingebouwd of verhoogd.",2,gas,1980s
"De twintig grafietgemodereerde centrales leveren ongeveer de helft van de door kernenergie gedekte elektriciteitsbehoefte (in totaal twaalf procent) van de Sovjet-Unie. Het wegvallen van zóveel kernenergie betekent, dat de Russen meer olie en/of aardgas zullen moeten inzetten voor hun stroomproduktie. Dit zou tot gevolg kunnen hebben, dat het land de export van olie naar het Westen (geraamd op 1,2 miljoen vaten van 159 liter per dag) besluit te verminderen. Daardoor zouden de Westerse industrielanden een groter beroep moeten doen op bijvoorbeeld OPEC-olie. In combinatie met de omstandigheid dat juist nu uit de Verenigde Staten berichten komen, dat de vraag naar olieprodukten (benzine vooral) is toegenomen zou dan de aloude wet van vraag en aanbod de rest doen: de prijzen zouden gaan stijgen. ■ •",1,gas,1980s
